"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"651";"Flamenco";"ASV0990";"Other";0,142640403047878;24;2008,59768433683;2
"652";"Flamenco";"ASV0992";"Other";0,00250466553784555;8;533,045711690861;3
"653";"Flamenco";"ASV0993";"Other";1,97780287331669e-05;29;2639,77957452027;3
"654";"Flamenco";"ASV0994";"Other";0,0113312486181131;9;212,50093358792;6
"655";"Flamenco";"ASV0995";"Other";1,63468179765562e-08;3;3,75396825396825;4
"656";"Flamenco";"ASV0996";"Other";0,00773512649890567;22;4898,43835725277;3
"657";"Flamenco";"ASV0999";"Other";4,804133395177e-06;2;0;3
"658";"Flamenco";"ASV1002";"Shared";0,000621482564347623;9;271,378152017926;3
"659";"Flamenco";"ASV1003";"Other";8,82795483570636e-06;1;0;1
"660";"Flamenco";"ASV1005";"Shared";1,07698304437795e-05;10;783,889635300068;3
"661";"Flamenco";"ASV1008";"Shared";3,00509099276349e-12;1;0;3
"662";"Flamenco";"ASV1009";"Other";7,21478774693648e-07;5;3133,77307089416;3
"663";"Flamenco";"ASV1011";"Other";0,0101324013092356;28;6647,33123789359;3
"664";"Flamenco";"ASV1014";"Other";0,146482141443855;27;58,8797539389194;2
"665";"Flamenco";"ASV1015";"Other";1,07329246965393e-05;17;762,257403153694;3
"666";"Flamenco";"ASV1016";"Other";0,00404489264981679;2;0;3
"667";"Flamenco";"ASV1018";"Other";0,137983050585939;36;9141,09310792927;2
"668";"Flamenco";"ASV1022";"Other";0,0202884110969823;11;6382,3702278223;3
"669";"Flamenco";"ASV1026";"Other";2,61855631645752e-18;3;0;23
"670";"Flamenco";"ASV1027";"Other";0,000495001064783054;15;148,087812321822;3
"671";"Flamenco";"ASV1029";"Other";0,0106880933588982;9;3299,22587982938;1
"672";"Flamenco";"ASV1030";"Other";9,25300291291022e-09;4;0;4
"673";"Flamenco";"ASV1031";"Other";0,0691063585353192;17;1013,83735532167;2
"674";"Flamenco";"ASV1033";"Other";0,0013296927151258;8;10205,9195059415;4
"675";"Flamenco";"ASV1034";"Other";0,0242212870221648;7;66,0722641293777;3
"676";"Flamenco";"ASV1035";"Other";0,00148559767255201;33;5726,48803514719;3
