"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"889";"Chanaral";"ASV1614";"Unique";0,190108243687072;77;13798,2114438628;5
"890";"Chanaral";"ASV1615";"Other";0,00249458482220832;6;1339,19242267655;2
"891";"Chanaral";"ASV1619";"Other";0;2;0;30
"892";"Chanaral";"ASV1622";"Other";6,3020978899639e-06;6;1830,36827186919;4
"893";"Chanaral";"ASV1623";"Other";0,0727169902376292;28;2450,60001735704;5
"894";"Chanaral";"ASV1624";"Other";1,67682833408451e-05;2;0;5
"895";"Chanaral";"ASV1625";"Other";0,112243097545525;21;482,737333575654;2
"896";"Chanaral";"ASV1627";"Other";0,00926833247270518;39;24772,9734970584;1
"897";"Chanaral";"ASV1633";"Other";0,000169551703162821;33;2495,19632189839;1
"898";"Chanaral";"ASV1634";"Other";0,00039805020156668;66;39835,5363942233;1
"899";"Chanaral";"ASV1635";"Other";0,000123527870154541;15;4919,06984206748;1
"900";"Chanaral";"ASV1640";"Other";0,00100991298115776;1;0;5
"901";"Chanaral";"ASV1641";"Other";0,0164630953642604;2;0;2
"902";"Chanaral";"ASV1642";"Other";0,000123785694137492;2;864,293597313295;15
"903";"Chanaral";"ASV1646";"Other";0,01949208022121;32;2742,92426198629;5
"904";"Chanaral";"ASV1648";"Other";0,0689779191606203;23;3270,41560068765;5
"905";"Chanaral";"ASV1649";"Other";1,43294090160048e-05;15;1245,64817745079;1
"906";"Chanaral";"ASV1655";"Unique";0,000427296118978126;52;16556,4622800402;4
"907";"Chanaral";"ASV1656";"Other";0,10833522918228;27;5678,91879469954;2
"908";"Chanaral";"ASV1657";"Other";0,0017277189425937;37;4865,99010874721;1
"909";"Chanaral";"ASV1661";"Unique";0,00747908758608099;63;12112,8468107419;5
"910";"Chanaral";"ASV1662";"Other";0,0145318806872404;4;67,8322911237527;2
"911";"Chanaral";"ASV1663";"Unique";0,122571842358939;100;12283,8520386025;5
"912";"Chanaral";"ASV1664";"Unique";0,0755017111739097;53;2742,80843576182;5
"913";"Chanaral";"ASV1665";"Other";0,0274689422171981;7;145,244839688087;2
"914";"Chanaral";"ASV1666";"Other";3,16746167152646e-05;3;0;3
"915";"Chanaral";"ASV1667";"Other";3,12483010353641e-06;5;18,6914793989634;1
"916";"Chanaral";"ASV1673";"Other";0,653365566975619;71;1399,8874741011;2
"917";"Chanaral";"ASV1679";"Other";1,51150697255775e-05;7;1213,17273987551;4
"918";"Chanaral";"ASV1680";"Other";3,03508697970616e-05;12;3967,49964766356;1
"919";"Chanaral";"ASV1681";"Other";7,75164496627964e-09;1;0;16
"920";"Chanaral";"ASV1684";"Other";0,0913641224639795;22;1430,76291131094;2
"921";"Chanaral";"ASV1685";"Other";0,000650427701037031;51;11876,4123182132;1
"922";"Chanaral";"ASV1686";"Other";0,000489712478808339;68;17000,0960557378;1
"923";"Chanaral";"ASV1687";"Other";0,0100624639452316;16;0,454662840746055;5
"924";"Chanaral";"ASV1697";"Other";5,27796125434249e-05;25;978,653410144078;1
"925";"Chanaral";"ASV1704";"Other";0,0224794161468858;21;12969,6968948024;5
"926";"Chanaral";"ASV1705";"Other";8,67034861520089e-08;4;2760,05483069675;10
"927";"Chanaral";"ASV1709";"Other";0,00018422133877464;28;6407,46677285561;1
"928";"Chanaral";"ASV1710";"Other";0;1;0;43
"929";"Chanaral";"ASV1714";"Other";0,000633113592611046;43;11701,0133635331;1
"930";"Chanaral";"ASV1720";"Other";0,00123954702916521;1;0;2
"931";"Chanaral";"ASV1721";"Other";1,01468662427301e-05;15;2536,19263236012;1
"932";"Chanaral";"ASV1730";"Other";0,0166149434688155;3;93,6414204694529;2
"933";"Chanaral";"ASV1731";"Other";0,00686435683360421;10;1656,76263347654;5
"934";"Chanaral";"ASV1732";"Other";0,00102202229817691;1;0;5
"935";"Chanaral";"ASV1733";"Other";0,000847971613194054;47;3776,6472452912;3
"936";"Chanaral";"ASV1737";"Unique";0,00113561593413095;18;1930,00655038003;4
"937";"Chanaral";"ASV1738";"Other";6,23948898002784e-06;5;470,526221909895;4
"938";"Chanaral";"ASV1739";"Other";8,49885341148324e-08;4;0;1
"939";"Chanaral";"ASV1740";"Other";0,000993145433379771;29;7486,93864653727;1
"940";"Chanaral";"ASV1741";"Other";1,28285401757619e-07;5;1282,65671065267;8
"941";"Chanaral";"ASV1742";"Core";0;1;0;42
"942";"Chanaral";"ASV1748";"Other";2,61517632966554e-06;5;27,8862617051073;1
"943";"Chanaral";"ASV1749";"Other";0,0321811376959324;9;148,030569879793;2
"944";"Chanaral";"ASV1761";"Other";0,0259805267856067;7;97,4993350648829;2
"945";"Chanaral";"ASV1762";"Other";1,28303146648482e-05;1;0;1
"946";"Chanaral";"ASV1763";"Other";6,29025114071703e-07;3;949,5;1
"947";"Chanaral";"ASV1773";"Other";0,00082542930037408;6;9648,07140918566;7
"948";"Chanaral";"ASV1774";"Other";0,000132486228646814;4;2244,80637037702;9
"949";"Chanaral";"ASV1775";"Other";0,000407407495961992;5;100,916263711315;1
"950";"Chanaral";"ASV1776";"Other";0,00049157480778107;70;18114,9240233437;1
"951";"Chanaral";"ASV1777";"Other";9,72369694768856e-06;4;12,4590864163978;1
"952";"Chanaral";"ASV1778";"Other";0,0119811479238836;5;607,196624087769;2
"953";"Chanaral";"ASV1783";"Unique";0,000342876469890054;45;18893,0990686239;1
"954";"Chanaral";"ASV1787";"Unique";0,0682239202402823;54;44778,9283514533;5
"955";"Chanaral";"ASV1788";"Other";0,572892478444103;87;11372,6903763101;2
"956";"Chanaral";"ASV1789";"Other";1,30616452462078e-05;13;2272,81878427002;4
"957";"Chanaral";"ASV1790";"Other";0,246295677962198;28;1389,41126806838;2
"958";"Chanaral";"ASV1791";"Other";0,0049570576561278;2;0;2
"959";"Chanaral";"ASV1792";"Other";8,4988534112891e-08;4;0;1
"960";"Chanaral";"ASV1795";"Other";2,08460696739418e-06;2;272,457871904966;15
"961";"Chanaral";"ASV1797";"Other";6,20661644343274e-09;3;0;8
"962";"Chanaral";"ASV1798";"Other";8,8805250147723e-07;3;28,6638047798469;8
"963";"Chanaral";"ASV1808";"Other";1,17287684187921e-05;3;5694;7
"964";"Chanaral";"ASV1809";"Other";0,000157575415050348;40;2168,30054853826;1
"965";"Chanaral";"ASV1811";"Other";3,58286371698917e-05;4;114,599013795175;3
"966";"Chanaral";"ASV1814";"Other";1,45038282241726e-10;2;0;9
"967";"Chanaral";"ASV1815";"Other";1,12301964410412e-05;7;0;6
"968";"Chanaral";"ASV1824";"Other";1,62330784205298e-05;3;3,76930494419704;1
"969";"Chanaral";"ASV1825";"Other";5,20417309279407e-06;3;4174,76898577212;9
"970";"Chanaral";"ASV1826";"Other";1,88470705659839e-06;2;1900;1
"971";"Chanaral";"ASV1827";"Other";1,58621630663151e-09;2;0;25
"972";"Chanaral";"ASV1832";"Other";0,0213658858235159;18;324,366973578026;5
"973";"Chanaral";"ASV1833";"Other";0,46510611226172;53;1272,16315847762;2
"974";"Chanaral";"ASV1834";"Other";5,52762885631385e-06;3;29,3436966915762;1
"975";"Chanaral";"ASV1835";"Shared";1,17230370902658e-07;3;1203,17597268005;10
"976";"Chanaral";"ASV1836";"Other";0,699063170997585;84;4399,58866712071;2
"977";"Chanaral";"ASV1837";"Other";5,09606569619487e-05;3;2329,8233971942;3
"978";"Chanaral";"ASV1846";"Other";4,3347748006301e-05;15;138,992677151746;1
"979";"Chanaral";"ASV1847";"Other";2,96000741554748e-06;4;945,966556864326;8
"980";"Chanaral";"ASV1853";"Unique";0,00113561593413094;18;1930,00655038003;4
"981";"Chanaral";"ASV1854";"Other";0,0277835771484633;7;13,5427647409478;2
"982";"Chanaral";"ASV1855";"Other";0,429895543913512;49;3742,62532152857;2
"983";"Chanaral";"ASV1856";"Other";4,83945787494191e-05;24;503,632093883368;1
"984";"Chanaral";"ASV1857";"Other";6,51477752982839e-05;43;13351,7600861708;1
"985";"Chanaral";"ASV1858";"Other";0,000877748954588597;28;4360,88170294485;1
"986";"Chanaral";"ASV1859";"Other";9,2149148453272e-07;3;0;1
"987";"Chanaral";"ASV1861";"Other";9,67299646205999e-05;4;5694;19
"988";"Chanaral";"ASV1862";"Other";1,64256194844248e-05;7;1809,22855215379;1
"989";"Chanaral";"ASV1863";"Other";1,23628614232601e-05;1;0;1
"990";"Chanaral";"ASV1873";"Other";0,35833936550519;43;523,164080468768;2
"991";"Chanaral";"ASV1874";"Other";0;2;0;30
"992";"Chanaral";"ASV1875";"Unique";0,0654731344828752;72;13610,6453460223;5
"993";"Chanaral";"ASV1876";"Other";7,55013526874178e-05;7;13,8325762989173;4
"994";"Chanaral";"ASV1881";"Other";0,000601629611191643;9;3070,94777766329;1
"995";"Chanaral";"ASV1882";"Other";2,41472364978186e-08;2;683,224997410962;12
"996";"Chanaral";"ASV1883";"Other";5,04680275614503e-06;2;248,086287222993;3
"997";"Chanaral";"ASV1892";"Other";4,2514003896947e-07;1;0;1
"998";"Chanaral";"ASV1893";"Other";0,971858104405863;128;8659,30795814755;2
"999";"Chanaral";"ASV1894";"Other";0,471531091709885;54;1272,18202640215;2
"1000";"Chanaral";"ASV1895";"Other";0,000122615537229437;19;1093,10923715092;1
"1001";"Chanaral";"ASV1897";"Other";0,00536350582465598;31;90,3335145403141;5
"1002";"Chanaral";"ASV1898";"Other";3,15569877592763e-05;4;473,538522982741;1
"1003";"Chanaral";"ASV1905";"Other";1,51150697255786e-05;7;1213,17273987551;4
"1004";"Chanaral";"ASV1906";"Other";0,668292327875326;87;5577,04848347841;2
"1005";"Chanaral";"ASV1907";"Other";0,968343427746809;128;8400,6886032496;2
"1006";"Chanaral";"ASV1908";"Shared";0;1;0;13
